"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes"
2,39.4768631185,-0.3712310876,15,1345179600,2012,8,17,7,"Friday",104,0,3.3,1.1,356,25.3,82,1008,0,0,1,1.72727272727273,0.75,2,0
2,39.4768631185,-0.3712310876,15,1345183200,2012,8,17,8,"Friday",105,0,3.3,1,10,26.1,79,1009,0,0,4.72727272727273,5.63636363636364,2,4,0
2,39.4768631185,-0.3712310876,15,1345186800,2012,8,17,9,"Friday",106,0,3,1.3,64,27.1,78,1009,0,0,6.27272727272727,7.09090909090909,0.25,2.25,3
2,39.4768631185,-0.3712310876,15,1345190400,2012,8,17,10,"Friday",107,0,3.9,1.7,67,27.4,77,1010,0,0,5.90909090909091,7.63636363636364,0.25,2.25,2
2,39.4768631185,-0.3712310876,15,1345194000,2012,8,17,11,"Friday",108,0,5.3,2.4,96,27.6,73,1010,0,0,1.90909090909091,7.54545454545455,-1,3,6
2,39.4768631185,-0.3712310876,15,1345197600,2012,8,17,12,"Friday",109,0,6.5,3.3,90,27.8,72,1009,0,3,0.545454545454545,7.63636363636364,1.5,3.75,5
2,39.4768631185,-0.3712310876,15,1345201200,2012,8,17,13,"Friday",110,0,6.8,3.5,86,27.8,74,1009,0,2,-1.18181818181818,6.45454545454545,-0.75,1.5,10
2,39.4768631185,-0.3712310876,15,1345204800,2012,8,17,14,"Friday",111,0,6.5,3.4,75,28,76,1008,0,6,-2.36363636363636,5.18181818181818,-1.25,1.75,11
2,39.4768631185,-0.3712310876,15,1345208400,2012,8,17,15,"Friday",112,0,6.3,3.4,86,28,75,1008,0,5,-4.09090909090909,3.54545454545455,-2,1.75,6
2,39.4768631185,-0.3712310876,15,1345212000,2012,8,17,16,"Friday",113,0,6.7,3.7,98,28,76,1008,0,10,-3.72727272727273,2.72727272727273,0.5,2,4
2,39.4768631185,-0.3712310876,15,1345215600,2012,8,17,17,"Friday",114,0,6,3.1,80,27.8,77,1007,0,11,-2.54545454545455,2.63636363636364,0.5,2.25,3
2,39.4768631185,-0.3712310876,15,1345219200,2012,8,17,18,"Friday",115,0,4.9,2.5,62,27.4,79,1007,0,6,-1.54545454545455,2,-1,0.75,1
2,39.4768631185,-0.3712310876,15,1345222800,2012,8,17,19,"Friday",116,0,4.4,2.1,71,27,80,1007,0,4,-0.818181818181818,1.90909090909091,-0.75,1.25,0
2,39.4768631185,-0.3712310876,15,1345226400,2012,8,17,20,"Friday",117,0,4.5,2.1,62,26.9,80,1008,0,3,0.818181818181818,3.45454545454545,0.75,3,0
2,39.4768631185,-0.3712310876,15,1345230000,2012,8,17,21,"Friday",118,0,4.6,2.1,51,26.8,80,1009,0,1,2.36363636363636,4.36363636363636,4.75,5.5,3
2,39.4768631185,-0.3712310876,15,1345233600,2012,8,17,22,"Friday",119,0,5.7,2.6,45,26.7,80,1009,0,0,3,4.90909090909091,4.25,5.5,5
2,39.4768631185,-0.3712310876,15,1345237200,2012,8,17,23,"Friday",120,0,4.7,2.2,38,26.5,80,1009,0,0,1.36363636363636,4.81818181818182,1.25,4.25,5
2,39.4768631185,-0.3712310876,15,1345240800,2012,8,18,0,"Saturday",121,0,3.5,1.1,2,25.9,84,1009,0,3,0.272727272727273,4.63636363636364,-1.5,4,3
2,39.4768631185,-0.3712310876,15,1345244400,2012,8,18,1,"Saturday",122,0,3.4,1.1,359,25.4,84,1009,0,5,0.181818181818182,5.09090909090909,-1,4.5,5
2,39.4768631185,-0.3712310876,15,1345248000,2012,8,18,2,"Saturday",123,0,1.9,0.4,340,25.1,85,1008,0,5,-0.727272727272727,4.09090909090909,-0.75,3.5,5
2,39.4768631185,-0.3712310876,15,1345251600,2012,8,18,3,"Saturday",124,0,1.8,0.3,274,25.3,84,1008,0,3,-1.45454545454545,3.18181818181818,-0.75,3.25,5
2,39.4768631185,-0.3712310876,15,1345255200,2012,8,18,4,"Saturday",125,0,1.5,0.3,263,25.1,84,1008,0,5,-2,3.09090909090909,-1.75,2.75,5
2,39.4768631185,-0.3712310876,15,1345258800,2012,8,18,5,"Saturday",126,0,1.8,0.4,355,24.4,84,1008,0,5,-1.72727272727273,2.36363636363636,-2,1.5,3
2,39.4768631185,-0.3712310876,15,1345262400,2012,8,18,6,"Saturday",127,0,1.9,0.3,315,24.6,82,1009,0,5,-1.18181818181818,2,-2.25,1,3
2,39.4768631185,-0.3712310876,15,1345266000,2012,8,18,7,"Saturday",128,0,2.9,0.6,319,25.4,76,1009,0,5,-1.18181818181818,1.90909090909091,-1,1.75,2
2,39.4768631185,-0.3712310876,15,1345269600,2012,8,18,8,"Saturday",129,0,2.1,0.5,324,26.5,72,1009,0,3,-0.727272727272727,1.63636363636364,0,1.5,2
2,39.4768631185,-0.3712310876,15,1345273200,2012,8,18,9,"Saturday",130,0,1.1,0.2,279,28.6,63,1009,0,3,-0.545454545454545,1.45454545454545,0,1,0
2,39.4768631185,-0.3712310876,15,1345276800,2012,8,18,10,"Saturday",131,0,4,2.1,112,28.3,65,1010,0,2,0.454545454545455,2.36363636363636,-0.25,1.5,0
2,39.4768631185,-0.3712310876,15,1345280400,2012,8,18,11,"Saturday",132,0,5.2,2.7,115,27.7,70,1010,0,2,2,3.63636363636364,0.5,2,0
2,39.4768631185,-0.3712310876,15,1345284000,2012,8,18,12,"Saturday",133,0,6.7,3.2,103,27.9,70,1009,0,0,2.18181818181818,3.63636363636364,1,2,3
2,39.4768631185,-0.3712310876,15,1345287600,2012,8,18,13,"Saturday",134,0,7.4,4.3,108,27.9,78,1009,0,0,2.18181818181818,4.54545454545455,0.25,1.75,6
2,39.4768631185,-0.3712310876,15,1345291200,2012,8,18,14,"Saturday",135,0,8.1,4.7,83,27.9,80,1009,0,0,0.272727272727273,3.90909090909091,0,2,8
2,39.4768631185,-0.3712310876,15,1345294800,2012,8,18,15,"Saturday",136,0,7.7,3.9,77,28.1,79,1009,0,3,-0.818181818181818,2.81818181818182,-1,1,9
2,39.4768631185,-0.3712310876,15,1345298400,2012,8,18,16,"Saturday",137,0,8.2,4.5,76,27.9,80,1009,0,6,-1.63636363636364,2.90909090909091,0,1.75,7
2,39.4768631185,-0.3712310876,15,1345302000,2012,8,18,17,"Saturday",138,0,7.5,3.6,57,27.9,80,1009,0,8,-1.81818181818182,2.09090909090909,0.25,2.25,7
2,39.4768631185,-0.3712310876,15,1345305600,2012,8,18,18,"Saturday",139,0,6.4,3,63,27.6,79,1009,0,9,-0.272727272727273,2.54545454545455,1.75,2.75,5
2,39.4768631185,-0.3712310876,15,1345309200,2012,8,18,19,"Saturday",140,0,5.4,2.7,63,27.3,80,1009,0,7,2.18181818181818,5.09090909090909,2,3.75,4
2,39.4768631185,-0.3712310876,15,1345312800,2012,8,18,20,"Saturday",141,0,4.6,1.7,39,27.5,78,1010,0,7,5.36363636363636,7.45454545454545,3.25,5.5,1
2,39.4768631185,-0.3712310876,15,1345316400,2012,8,18,21,"Saturday",142,0,3,1.3,46,27.5,78,1011,0,5,6.18181818181818,8.72727272727273,4.25,7,1
2,39.4768631185,-0.3712310876,15,1345320000,2012,8,18,22,"Saturday",143,0,3.1,1,11,27.3,77,1011,0,4,3.81818181818182,8.90909090909091,3.75,7.5,5
2,39.4768631185,-0.3712310876,15,1345323600,2012,8,18,23,"Saturday",144,0,1.8,0.6,9,27.2,76,1011,0,1,1.63636363636364,9.09090909090909,2.5,8,10
2,39.4768631185,-0.3712310876,15,1345327200,2012,8,19,0,"Sunday",145,0,2.6,0.7,355,27,76,1011,0,1,1.54545454545455,10.2727272727273,2,9,15
2,39.4768631185,-0.3712310876,15,1345330800,2012,8,19,1,"Sunday",146,0,2.5,0.6,349,26.8,76,1011,0,5,1.09090909090909,10,1.75,9.25,15
2,39.4768631185,-0.3712310876,15,1345334400,2012,8,19,2,"Sunday",147,0,1.5,0.2,341,26.9,76,1011,0,10,-0.363636363636364,8.72727272727273,1,9,13
2,39.4768631185,-0.3712310876,15,1345338000,2012,8,19,3,"Sunday",148,0,1.9,0.3,332,26.9,76,1011,0,15,-3.18181818181818,7.09090909090909,-0.75,8.25,11
2,39.4768631185,-0.3712310876,15,1345341600,2012,8,19,4,"Sunday",149,0,1.8,0.3,319,26.8,76,1011,0,15,-5,5,-2,7.25,11
2,39.4768631185,-0.3712310876,15,1345345200,2012,8,19,5,"Sunday",150,0,1.7,0.3,332,26.4,79,1011,0,13,-4.81818181818182,3.90909090909091,-3,6,9
2,39.4768631185,-0.3712310876,15,1345348800,2012,8,19,6,"Sunday",151,0,1.4,0.2,311,26.5,79,1011,0,11,-3.45454545454545,3.63636363636364,-2.5,5.75,9
2,39.4768631185,-0.3712310876,15,1345352400,2012,8,19,7,"Sunday",152,0,2.2,0.5,304,26.7,78,1011,0,11,-0.909090909090909,4.09090909090909,0,7.25,10
2,39.4768631185,-0.3712310876,15,1345356000,2012,8,19,8,"Sunday",153,0,2,0.4,257,28.2,75,1012,0,9,-0.181818181818182,3.72727272727273,1.25,7.25,8
2,39.4768631185,-0.3712310876,15,1345359600,2012,8,19,9,"Sunday",154,0,1.6,0.4,282,30.1,62,1012,0,9,-0.272727272727273,3.36363636363636,1.5,7.25,6
2,39.4768631185,-0.3712310876,15,1345363200,2012,8,19,10,"Sunday",155,0,3,1.5,99,29.4,66,1012,0,10,-0.454545454545455,3.63636363636364,1,8.25,6
2,39.4768631185,-0.3712310876,15,1345366800,2012,8,19,11,"Sunday",156,0,4.6,2.7,121,29,69,1012,0,8,0.727272727272727,4.45454545454545,1.25,8.5,5
2,39.4768631185,-0.3712310876,15,1345370400,2012,8,19,12,"Sunday",157,0,5.3,2.8,120,28.5,75,1012,0,6,1.81818181818182,5.18181818181818,0.75,8,0
2,39.4768631185,-0.3712310876,15,1345374000,2012,8,19,13,"Sunday",158,0,5.6,3.1,119,28.4,77,1012,0,6,1.09090909090909,4.72727272727273,-0.5,7.75,2
2,39.4768631185,-0.3712310876,15,1345377600,2012,8,19,14,"Sunday",159,0,6.7,3.8,122,28.9,73,1011,0,5,0.181818181818182,4.63636363636364,-1.75,6.75,3
2,39.4768631185,-0.3712310876,15,1345381200,2012,8,19,15,"Sunday",160,0,6,3.1,120,28.5,75,1011,0,0,0.454545454545455,5.63636363636364,-0.75,7.25,1
2,39.4768631185,-0.3712310876,15,1345384800,2012,8,19,16,"Sunday",161,0,5.4,2.7,124,28.4,78,1011,0,2,1.63636363636364,6.36363636363636,-1,6.75,1
2,39.4768631185,-0.3712310876,15,1345388400,2012,8,19,17,"Sunday",162,0,5,2.3,133,28.2,79,1011,0,3,1.72727272727273,6.36363636363636,0.25,7,0
2,39.4768631185,-0.3712310876,15,1345392000,2012,8,19,18,"Sunday",163,0,6,3.1,103,27.8,80,1011,0,1,2.72727272727273,8.36363636363636,0.25,7.5,3
2,39.4768631185,-0.3712310876,15,1345395600,2012,8,19,19,"Sunday",164,0,3.4,1.3,112,27.8,80,1012,0,1,1.54545454545455,7.90909090909091,1.5,8.25,1
2,39.4768631185,-0.3712310876,15,1345399200,2012,8,19,20,"Sunday",165,0,1.9,0.4,249,28.1,74,1012,0,0,1.54545454545455,7.90909090909091,2.5,9.5,0
2,39.4768631185,-0.3712310876,15,1345402800,2012,8,19,21,"Sunday",166,0,3,0.7,348,28.3,70,1013,0,3,-0.181818181818182,8.18181818181818,3.25,10.75,0
2,39.4768631185,-0.3712310876,15,1345406400,2012,8,19,22,"Sunday",167,0,2.7,1.4,125,28.3,69,1012,0,1,0.454545454545455,8.36363636363636,2.75,11,0
2,39.4768631185,-0.3712310876,15,1345410000,2012,8,19,23,"Sunday",168,0,4.6,1.4,193,27.7,78,1012,0,0,0,7.90909090909091,0,9.5,1
2,39.4768631185,-0.3712310876,15,1345413600,2012,8,20,0,"Monday",1,0,3.3,0.7,239,27,84,1012,0,0,-0.272727272727273,7.90909090909091,-0.25,10.5,2
2,39.4768631185,-0.3712310876,15,1345417200,2012,8,20,1,"Monday",2,0,2.3,0.6,255,26.9,81,1012,0,0,0.0909090909090909,8.45454545454546,-0.5,10.5,2
2,39.4768631185,-0.3712310876,15,1345420800,2012,8,20,2,"Monday",3,0,1.1,0.4,154,27.2,75,1012,0,1,0.181818181818182,8.09090909090909,0.75,10.25,2
2,39.4768631185,-0.3712310876,15,1345424400,2012,8,20,3,"Monday",4,0,1.3,0.3,198,27.2,76,1012,0,2,-0.363636363636364,7.54545454545455,-1.25,9.25,0
2,39.4768631185,-0.3712310876,15,1345428000,2012,8,20,4,"Monday",5,0,1.9,0.5,227,26.5,80,1012,0,2,-1.81818181818182,6.63636363636364,-1.75,8.75,0
2,39.4768631185,-0.3712310876,15,1345431600,2012,8,20,5,"Monday",6,0,1.9,0.4,245,26.2,81,1012,0,2,-1.45454545454545,6.63636363636364,-1.5,8.75,0
2,39.4768631185,-0.3712310876,15,1345435200,2012,8,20,6,"Monday",7,0,1.8,0.4,267,26.3,77,1013,0,0,-1.72727272727273,5.81818181818182,-0.5,8.75,0
2,39.4768631185,-0.3712310876,15,1345438800,2012,8,20,7,"Monday",8,0,1.1,0.2,266,27.9,68,1013,0,0,-0.909090909090909,5.72727272727273,-0.5,8.25,1
2,39.4768631185,-0.3712310876,15,1345442400,2012,8,20,8,"Monday",9,0,2.1,0.5,307,28,54,1013,0,0,3.09090909090909,9.72727272727273,1,9.75,2
2,39.4768631185,-0.3712310876,15,1345446000,2012,8,20,9,"Monday",10,0,1.4,0.4,225,29.8,49,1013,0,0,4.45454545454545,10.2727272727273,0.25,9,2
2,39.4768631185,-0.3712310876,15,1345449600,2012,8,20,10,"Monday",11,0,3.2,1.5,123,30.2,52,1013,0,1,3.72727272727273,9.45454545454546,1.25,9.5,0
2,39.4768631185,-0.3712310876,15,1345453200,2012,8,20,11,"Monday",12,0,5,2.5,144,30,54,1013,0,2,-1,8.72727272727273,-1.25,8.5,1
2,39.4768631185,-0.3712310876,15,1345456800,2012,8,20,12,"Monday",13,0,5.9,3.3,148,29.6,60,1012,0,2,-1.63636363636364,8.63636363636364,-0.25,8.75,2
2,39.4768631185,-0.3712310876,15,1345460400,2012,8,20,13,"Monday",14,0,5.9,3.2,144,29.7,66,1012,0,0,-2.09090909090909,7.36363636363636,-2.75,6.75,1
2,39.4768631185,-0.3712310876,15,1345464000,2012,8,20,14,"Monday",15,0,8.1,4.5,122,29.5,68,1011,0,1,-4,4.72727272727273,-1.25,7.25,0
2,39.4768631185,-0.3712310876,15,1345467600,2012,8,20,15,"Monday",16,0,7.7,4.4,118,29.4,70,1011,0,2,-5.72727272727273,2.90909090909091,-3,5.75,1
2,39.4768631185,-0.3712310876,15,1345471200,2012,8,20,16,"Monday",17,0,6.2,2.9,101,30.1,62,1011,0,1,-5.54545454545455,1.81818181818182,-3.25,3.5,0
2,39.4768631185,-0.3712310876,15,1345474800,2012,8,20,17,"Monday",18,0,4.9,2.5,84,30,59,1010,0,0,-2.54545454545455,2.18181818181818,-3.75,3.5,0
2,39.4768631185,-0.3712310876,15,1345478400,2012,8,20,18,"Monday",19,0,4.7,2.5,75,29.6,61,1010,0,1,0.181818181818182,3.09090909090909,-2,3.75,1
2,39.4768631185,-0.3712310876,15,1345482000,2012,8,20,19,"Monday",20,0,4.6,2.4,47,28.9,66,1010,0,0,0,1.81818181818182,-1,2.5,3
2,39.4768631185,-0.3712310876,15,1345485600,2012,8,20,20,"Monday",21,0,5.2,2.8,50,28.5,69,1011,0,0,-0.0909090909090909,2.09090909090909,0,3.5,2
2,39.4768631185,-0.3712310876,15,1345489200,2012,8,20,21,"Monday",22,0,5,2.7,51,28.2,72,1011,0,1,-1.18181818181818,1.90909090909091,1,4.75,2
2,39.4768631185,-0.3712310876,15,1345492800,2012,8,20,22,"Monday",23,0,4.8,2.4,45,28,75,1011,0,3,-0.0909090909090909,1.72727272727273,1.5,4,0
2,39.4768631185,-0.3712310876,15,1345496400,2012,8,20,23,"Monday",24,0,4.3,2.1,45,27.9,74,1012,0,2,0.545454545454545,2.63636363636364,3,6.5,5
2,39.4768631185,-0.3712310876,15,1345500000,2012,8,21,0,"Tuesday",25,0,3.7,1.8,55,27.8,75,1011,0,2,0.363636363636364,2.27272727272727,-0.75,4,9
2,39.4768631185,-0.3712310876,15,1345503600,2012,8,21,1,"Tuesday",26,0,1.6,0.4,8,27.4,69,1011,0,0,0.181818181818182,1.90909090909091,-0.5,3.5,11
2,39.4768631185,-0.3712310876,15,1345507200,2012,8,21,2,"Tuesday",27,0,0.9,0.1,346,27.4,60,1011,0,5,-0.545454545454545,2.09090909090909,-1.5,5,12
2,39.4768631185,-0.3712310876,15,1345510800,2012,8,21,3,"Tuesday",28,0,1.1,0.2,293,27.4,60,1011,0,9,0,2.27272727272727,0.75,4.75,12
2,39.4768631185,-0.3712310876,15,1345514400,2012,8,21,4,"Tuesday",29,0,0.9,0.2,293,26.8,61,1010,0,11,-1.09090909090909,0.818181818181818,-2.5,1,13
2,39.4768631185,-0.3712310876,15,1345518000,2012,8,21,5,"Tuesday",30,0,1,0.2,275,26.2,62,1010,0,12,-1.18181818181818,0.909090909090909,-4.5,0.5,12
2,39.4768631185,-0.3712310876,15,1345521600,2012,8,21,6,"Tuesday",31,0,1.5,0.4,305,26.7,57,1010,0,12,-1.63636363636364,0.636363636363636,-4.25,0.5,12
2,39.4768631185,-0.3712310876,15,1345525200,2012,8,21,7,"Tuesday",32,0,1.4,0.3,298,27.3,50,1011,0,13,0.454545454545455,1.27272727272727,-0.25,0.75,11
2,39.4768631185,-0.3712310876,15,1345528800,2012,8,21,8,"Tuesday",33,0,1.3,0.2,316,29.2,44,1011,0,12,4.18181818181818,5.09090909090909,3.25,3.75,13
2,39.4768631185,-0.3712310876,15,1345532400,2012,8,21,9,"Tuesday",34,0,2,0.5,225,30.3,44,1011,0,12,6.72727272727273,7.36363636363636,2.5,3,14
2,39.4768631185,-0.3712310876,15,1345536000,2012,8,21,10,"Tuesday",35,0,3.2,1.3,176,30.7,49,1010,0,11,7.09090909090909,8.36363636363636,3.5,4.25,13
2,39.4768631185,-0.3712310876,15,1345539600,2012,8,21,11,"Tuesday",36,0,3.9,2.1,143,29.8,56,1010,0,13,3.90909090909091,9,0,3.75,14
2,39.4768631185,-0.3712310876,15,1345543200,2012,8,21,12,"Tuesday",37,0,5.3,2.8,133,29.7,61,1010,0,14,1.18181818181818,8.54545454545454,2.25,5.25,11
2,39.4768631185,-0.3712310876,15,1345546800,2012,8,21,13,"Tuesday",38,0,6.8,3.7,122,29.2,71,1009,0,13,0,8.36363636363636,1.25,5.5,11
2,39.4768631185,-0.3712310876,15,1345550400,2012,8,21,14,"Tuesday",39,0,7,4,117,29.2,77,1009,0,14,-4.90909090909091,4.09090909090909,-0.75,3,8
2,39.4768631185,-0.3712310876,15,1345554000,2012,8,21,15,"Tuesday",40,0,5.8,2.8,86,30.1,68,1008,0,11,-6.45454545454545,2.09090909090909,-3.5,1.75,4
2,39.4768631185,-0.3712310876,15,1345557600,2012,8,21,16,"Tuesday",41,0,4.9,2.2,82,30.7,61,1007,0,11,-6.09090909090909,2.27272727272727,-2.75,2.75,2
2,39.4768631185,-0.3712310876,15,1345561200,2012,8,21,17,"Tuesday",42,0,6.6,3.5,48,30.4,61,1007,0,8,-2,2.09090909090909,0.75,3.75,2
2,39.4768631185,-0.3712310876,15,1345564800,2012,8,21,18,"Tuesday",43,0,9.5,4.9,42,29.8,66,1007,0,4,0.181818181818182,2.27272727272727,2.75,4.5,0
2,39.4768631185,-0.3712310876,15,1345568400,2012,8,21,19,"Tuesday",44,0,8.2,4.6,44,29,73,1006,0,2,-1,1.27272727272727,0,2.75,5
2,39.4768631185,-0.3712310876,15,1345572000,2012,8,21,20,"Tuesday",45,0,8.6,4.5,42,28.8,70,1007,0,2,-0.181818181818182,1.90909090909091,-0.5,3.25,3
2,39.4768631185,-0.3712310876,15,1345575600,2012,8,21,21,"Tuesday",46,0,9.4,4.5,38,28.6,74,1008,0,0,-0.909090909090909,1.36363636363636,-2.5,2,1
2,39.4768631185,-0.3712310876,15,1345579200,2012,8,21,22,"Tuesday",47,0,9.4,4.8,47,28.3,77,1008,0,5,-0.909090909090909,0.363636363636364,-2,0.75,0
2,39.4768631185,-0.3712310876,15,1345582800,2012,8,21,23,"Tuesday",48,0,7.4,3.7,44,28.2,75,1008,0,3,-1.1,1,-3,1.33333333333333,2
2,39.4768631185,-0.3712310876,15,1345586400,2012,8,22,0,"Wednesday",49,0,5,2.1,31,27.7,79,1007,0,1,-0.4,1.1,0,2.66666666666667,1
2,39.4768631185,-0.3712310876,15,1345590000,2012,8,22,1,"Wednesday",50,0,1.8,0.4,3,27.2,77,1007,0,0,2.18181818181818,2.54545454545455,4.25,5,2
2,39.4768631185,-0.3712310876,15,1345593600,2012,8,22,2,"Wednesday",51,0,1.5,0.2,352,27.2,76,1007,0,2,0.2,1.63636363636364,1.33333333333333,3.5,2
2,39.4768631185,-0.3712310876,15,1345597200,2012,8,22,3,"Wednesday",52,0,1.1,0.1,327,27.1,75,1007,0,1,-0.2,1.09090909090909,-0.333333333333333,2.5,0
2,39.4768631185,-0.3712310876,15,1345600800,2012,8,22,4,"Wednesday",53,0,1.1,0.3,201,27.1,79,1007,0,2,-1.81818181818182,0.727272727272727,-3.75,1.25,0
2,39.4768631185,-0.3712310876,15,1345604400,2012,8,22,5,"Wednesday",54,0,1.1,0.5,84,26.4,75,1007,0,2,-1.09090909090909,0.545454545454545,-2.75,0.75,0
2,39.4768631185,-0.3712310876,15,1345608000,2012,8,22,6,"Wednesday",55,0,2.2,0.7,21,25.9,70,1008,0,0,-0.363636363636364,0.727272727272727,-1.5,1,0
2,39.4768631185,-0.3712310876,15,1345611600,2012,8,22,7,"Wednesday",56,0,5,2.1,29,26.8,76,1008,0,0,1,1.72727272727273,-0.25,1,0
2,39.4768631185,-0.3712310876,15,1345615200,2012,8,22,8,"Wednesday",57,0,7.8,3.9,42,27.6,78,1009,0,0,5.81818181818182,6.36363636363636,1.5,2.25,2
2,39.4768631185,-0.3712310876,15,1345618800,2012,8,22,9,"Wednesday",58,0,9.2,4.8,50,28.4,76,1009,0,0,7.27272727272727,8,1.25,2.25,4
2,39.4768631185,-0.3712310876,15,1345622400,2012,8,22,10,"Wednesday",59,0,11.3,5.8,46,28.9,79,1009,0,0,7,8.72727272727273,2.25,3.25,2
2,39.4768631185,-0.3712310876,15,1345626000,2012,8,22,11,"Wednesday",60,0,12,6.9,47,28.9,82,1009,0,2,2.72727272727273,9.09090909090909,2,4.25,5
2,39.4768631185,-0.3712310876,15,1345629600,2012,8,22,12,"Wednesday",61,0,10.6,5.7,57,29,83,1008,0,4,0.636363636363636,8.63636363636364,2,4.25,6
2,39.4768631185,-0.3712310876,15,1345633200,2012,8,22,13,"Wednesday",62,0,8.8,5.3,74,28.6,83,1008,0,2,-1.54545454545455,7.18181818181818,-0.5,2.75,7
2,39.4768631185,-0.3712310876,15,1345636800,2012,8,22,14,"Wednesday",63,0,8.2,4.3,87,28.8,82,1007,0,5,-4.27272727272727,4.81818181818182,-2.75,1.5,7
2,39.4768631185,-0.3712310876,15,1345640400,2012,8,22,15,"Wednesday",64,0,7.4,4.2,98,28.5,83,1007,0,6,-6.72727272727273,1.90909090909091,-3.75,0.5,7
2,39.4768631185,-0.3712310876,15,1345644000,2012,8,22,16,"Wednesday",65,0,6.8,4.1,93,28.5,83,1006,0,7,-5.27272727272727,1.90909090909091,-1.75,1,6
2,39.4768631185,-0.3712310876,15,1345647600,2012,8,22,17,"Wednesday",66,0,6.3,2.8,92,28.8,78,1006,0,7,-2.72727272727273,2.09090909090909,0,1.5,2
2,39.4768631185,-0.3712310876,15,1345651200,2012,8,22,18,"Wednesday",67,0,5.4,3,84,28.4,77,1006,0,7,-0.727272727272727,1.18181818181818,0.75,1.25,0
2,39.4768631185,-0.3712310876,15,1345654800,2012,8,22,19,"Wednesday",68,0,5.8,3.1,49,28.1,78,1006,0,6,-0.636363636363636,1.27272727272727,-0.5,0.5,0
2,39.4768631185,-0.3712310876,15,1345658400,2012,8,22,20,"Wednesday",69,0,5.2,2.5,48,27.8,82,1007,0,2,-0.363636363636364,1.72727272727273,-1,0.5,1
2,39.4768631185,-0.3712310876,15,1345662000,2012,8,22,21,"Wednesday",70,0,5.3,2.7,45,27.9,78,1007,0,0,0.454545454545455,1.63636363636364,0,1.25,0
2,39.4768631185,-0.3712310876,15,1345665600,2012,8,22,22,"Wednesday",71,0,4.6,2,47,28,74,1007,0,0,0.363636363636364,1.63636363636364,2.25,2.75,1
2,39.4768631185,-0.3712310876,15,1345669200,2012,8,22,23,"Wednesday",72,0,2.7,0.8,10,27.6,79,1007,0,1,0.909090909090909,2.63636363636364,4.5,5,3
2,39.4768631185,-0.3712310876,15,1345672800,2012,8,23,0,"Thursday",73,0,2.8,0.9,7,27,81,1006,0,0,0.545454545454545,2.18181818181818,3.25,4.5,8
2,39.4768631185,-0.3712310876,15,1345676400,2012,8,23,1,"Thursday",74,0,3.4,1,355,26.7,80,1006,0,1,0.0909090909090909,1.72727272727273,1,3.75,5
2,39.4768631185,-0.3712310876,15,1345680000,2012,8,23,2,"Thursday",75,0,3.3,1,352,26.7,79,1006,0,3,-1.18181818181818,1.45454545454545,-2.5,2.5,0
2,39.4768631185,-0.3712310876,15,1345683600,2012,8,23,3,"Thursday",76,0,3.2,1,349,26.7,75,1005,0,8,-0.818181818181818,1.36363636363636,-1.25,3.25,0
2,39.4768631185,-0.3712310876,15,1345687200,2012,8,23,4,"Thursday",77,0,2.9,0.7,339,26.5,75,1005,0,5,-1.09090909090909,0.636363636363636,-2.5,1.25,0
2,39.4768631185,-0.3712310876,15,1345690800,2012,8,23,5,"Thursday",78,0,3.2,1.1,351,26.4,73,1005,0,0,-0.636363636363636,0.818181818181818,-1,1.5,0
2,39.4768631185,-0.3712310876,15,1345694400,2012,8,23,6,"Thursday",79,0,2.6,0.8,357,26.3,72,1005,0,0,-0.636363636363636,0.727272727272727,-2,1.25,0
2,39.4768631185,-0.3712310876,15,1345698000,2012,8,23,7,"Thursday",80,0,1.8,0.4,3,26.7,71,1005,0,0,0.818181818181818,1.45454545454545,0,1.25,0
2,39.4768631185,-0.3712310876,15,1345701600,2012,8,23,8,"Thursday",81,0,3.1,1,18,26.9,76,1006,0,0,3.72727272727273,4.54545454545455,0.5,2,3
2,39.4768631185,-0.3712310876,15,1345705200,2012,8,23,9,"Thursday",82,0,4.3,2,43,27.8,79,1006,0,0,5.72727272727273,6.45454545454545,1,2.25,1
2,39.4768631185,-0.3712310876,15,1345708800,2012,8,23,10,"Thursday",83,0,5.4,3,79,28,82,1006,0,0,6.09090909090909,7.54545454545455,2,3.25,0
2,39.4768631185,-0.3712310876,15,1345712400,2012,8,23,11,"Thursday",84,0,6.4,3.4,73,28.3,81,1005,0,3,3.63636363636364,8.18181818181818,3.25,5.25,2
2,39.4768631185,-0.3712310876,15,1345716000,2012,8,23,12,"Thursday",85,0,6.6,3.8,79,28.3,81,1005,0,1,0.0909090909090909,6.54545454545455,2,4.25,2
2,39.4768631185,-0.3712310876,15,1345719600,2012,8,23,13,"Thursday",86,0,7.2,3.6,75,28.8,80,1004,0,0,-0.454545454545455,7.09090909090909,1.25,4.5,2
2,39.4768631185,-0.3712310876,15,1345723200,2012,8,23,14,"Thursday",87,0,8.2,4.7,95,28.7,80,1004,0,2,-3.36363636363636,4.81818181818182,-0.5,4.75,0
